nom,date,season,longitude,latitude,temperature
Maxi2,01/07/2020,Summer,4.058584771,46.23652081,21.4
Maxi2,01/08/2020,Summer,3.239729135,45.1500067,22.6
Maxi2,01/09/2020,Fall,-5.443515923,36.26135266,22.3
Maxi2,01/10/2020,Fall,-5.315942035,35.65445585,21.8
Maxi2,01/11/2020,Fall,-5.313923063,35.58459369,16.9
Maxime,01/07/2018,Summer,8.17928316,49.2018237,22.4
Maxime,01/08/2018,Summer,4.043502977,44.88432677,18.8
Maxime,01/09/2018,Fall,-0.407674917,41.58130042,24.1
Maxime,01/10/2018,Fall,-0.754852213,41.60645857,16.6
Maxime,01/11/2018,Fall,-0.754869407,41.60643853,10.7
Maxime,01/12/2018,Winter,-0.922724687,41.80915089,6.5
Maxime,01/01/2019,Winter,-1.160115468,42.08523766,5.2
Maxime,01/02/2019,Winter,-1.167426361,42.07646583,9.4
Maxime,01/03/2019,Spring,-1.143283787,42.09040972,11
Maxime,01/04/2019,Spring,-1.148499487,42.10447532,12.2
Maxime,01/05/2019,Spring,-1.148342374,42.09572908,15.4
Maximilian,01/06/2016,Summer,8.24563576,49.32406771,15.5
Maximilian,01/07/2016,Summer,8.253956703,49.30989283,20.6
Maximilian,01/08/2016,Summer,6.390527455,46.52023984,17.6
Maximilian,01/09/2016,Fall,1.184687547,41.89200595,25.3
Maximilian,01/10/2016,Fall,-3.33435331,40.48606879,20.6
Maximilian,01/11/2016,Fall,-4.561184093,40.01450794,12.6
Maximilian,01/12/2016,Winter,-4.659613342,40.03649937,11
Maximilian,01/01/2017,Winter,-4.658325845,40.03719844,1.7
Maximilian,01/02/2017,Winter,-4.656159907,40.02916418,8.7
Maximilian,01/03/2017,Spring,-4.656891955,40.03266034,9.6
Maximilian,01/04/2017,Spring,-2.099160343,41.02423928,6.1
Maximilian,01/05/2017,Spring,8.353667961,47.63120181,6.3
Maximilian,01/06/2017,Summer,10.63471842,50.50638957,17
Mercedes,01/06/2015,Summer,8.285899511,49.15642232,14.8
Mercedes,01/07/2015,Summer,8.275304568,49.16386241,25.3
Mercedes,01/08/2015,Summer,0.077446287,41.63620398,21.1
Mercedes,01/09/2015,Fall,-5.10692593,36.15731695,25.5
Mercedes,01/10/2015,Fall,-13.23666533,17.52390202,36.4
Mercedes,01/11/2015,Fall,-13.99613238,16.75009285,32.4
Mira,01/06/2014,Summer,9.225599043,48.02081243,12.7
Mira,01/07/2014,Summer,9.225620226,48.0208054,15.7
Mira,01/08/2014,Summer,6.745759868,45.94532989,15.1
Mira,01/09/2014,Fall,-5.873587987,36.21856909,25.6
Mira,01/10/2014,Fall,-5.849186865,36.27275771,22.5
Mira,01/11/2014,Fall,-5.811225193,36.32206826,19.4
Mira,01/12/2014,Winter,-5.873837919,36.267003,14.9
Mira,01/01/2015,Winter,-6.080268229,36.44722507,10.9
Mira,01/02/2015,Winter,-6.091095893,36.50685159,9.4
Mira,01/03/2015,Spring,-6.096880006,36.54412146,13.2
Mira,01/04/2015,Spring,-6.12917898,36.55583732,19.7
Mira,01/05/2015,Spring,-6.370266365,37.15192434,23.2
Mira,01/06/2015,Summer,-4.68131542,37.99821005,25.9
Mira,01/07/2015,Summer,-3.832708397,39.79773749,29.6
Mira,01/08/2015,Summer,-3.890853903,39.7162749,24.3
Mira,01/09/2015,Fall,-5.358765563,37.13171553,23.7
Mira,01/10/2015,Fall,-6.117830565,36.51034581,21.9
Mira,01/11/2015,Fall,-6.142897813,36.59307781,17.4
Mira,01/12/2015,Winter,-6.157050994,36.64674676,14.5
Mira,01/01/2016,Winter,-6.193516952,36.82727224,16.5
Mira,01/02/2016,Winter,-6.149873066,36.5769975,14.5
Mira,01/03/2016,Spring,-5.175104913,37.42744718,9.8
Mira,01/04/2016,Spring,1.676141953,43.50173898,7.3
Mira,01/05/2016,Spring,3.311415626,46.93705225,7.8
Mira,01/06/2016,Summer,3.18742384,46.72092798,13.2
Mira,01/07/2016,Summer,4.025719961,46.31911583,20.5
Mira,01/08/2016,Summer,3.790516529,46.04673521,16.2
Mira,01/09/2016,Fall,-4.232532983,39.13160397,26.7
Mira,01/10/2016,Fall,-5.364595442,37.49056567,23.9
Mira,01/11/2016,Fall,-6.11556841,37.17752871,18.8
Mira,01/12/2016,Winter,-6.087862152,37.14893548,14.2
Mira,01/01/2017,Winter,-5.950252184,37.17897118,8.6
Mira,01/02/2017,Winter,-5.910044757,37.22257112,13
Mira,01/03/2017,Spring,-1.403844248,41.05484818,9.1
Mira,01/04/2017,Spring,3.999104173,46.43923839,10
Mira,01/05/2017,Spring,3.996138126,46.43806541,8.7
Mira,01/06/2017,Summer,3.996396273,46.44012264,19.7
Mira,01/07/2017,Summer,3.997150216,46.43906461,14.1
Mira,01/08/2017,Summer,1.924175545,44.22195024,22.6
Mira,01/09/2017,Fall,-4.415295803,39.3324027,22.4
Mira,01/10/2017,Fall,-6.150000626,37.19168098,25.2
Mira,01/11/2017,Fall,-6.17599274,37.17294199,18.8
Mira,01/12/2017,Winter,-6.20286439,37.1627385,9
Mira,01/01/2018,Winter,-5.929961797,37.19327439,10.3
Mira,01/02/2018,Winter,-5.852613118,37.25428377,11.7
Mira,01/03/2018,Spring,-0.911846126,40.88716814,7.3
Mira,01/04/2018,Spring,3.999094753,46.43924017,6.7
Mira,01/05/2018,Spring,3.9990984,46.43922561,8.7
Mira,01/06/2018,Summer,3.99907335,46.43923199,17.3
Mira,01/07/2018,Summer,3.996756577,46.43901846,27.7
Mira,01/08/2018,Summer,3.651977561,45.79212063,20
Mira,01/09/2018,Fall,-5.452043347,37.39030626,30
Mira,01/10/2018,Fall,-6.074362816,37.20650849,25.3
Mira,01/11/2018,Fall,-5.992329763,37.20600384,12
Mira,01/12/2018,Winter,-5.962108797,37.17107589,10.8
Mira,01/01/2019,Winter,-5.969200045,37.16357647,8.9
Mira,01/02/2019,Winter,-5.385550625,37.63914086,12.4
Mira,01/03/2019,Spring,3.955703845,46.04247404,7.8
Mira,01/04/2019,Spring,3.999089843,46.43922284,11.7
Mira,01/05/2019,Spring,3.990472132,46.43748257,12.6
Mira,01/06/2019,Summer,3.99252963,46.435695,20.9
Mira,01/07/2019,Summer,3.955708265,46.44139349,24.3
Mira,01/08/2019,Summer,2.127919553,45.0273046,16.6
Mira,01/09/2019,Fall,-5.4843569,37.53571185,29.5
Mira,01/10/2019,Fall,-6.083304113,37.13889386,23.9
Mira,01/11/2019,Fall,-5.968456653,37.16814676,21
Mira,01/12/2019,Winter,-5.960236974,37.16667335,13.3
Mira,01/01/2020,Winter,-5.970825684,37.16955148,9.2
Mira,01/02/2020,Winter,-1.528033086,40.97053266,10.8
Mira,01/03/2020,Spring,3.996200658,46.43944141,8.2
Mira,01/04/2020,Spring,3.96993488,46.4396519,6
Mira,01/05/2020,Spring,3.991350123,46.43871243,11.9
Mira,01/06/2020,Summer,3.98324486,46.43825773,19
Mira,01/07/2020,Summer,3.930800339,46.43797894,21.4
Mira,01/08/2020,Summer,2.5590272,45.00534748,22.4
Mira,01/09/2020,Fall,-5.126736703,37.59146827,25
Mira,01/10/2020,Fall,-5.329219987,37.29001372,21.4
Mira,01/11/2020,Fall,-5.314905563,37.28424898,18.4
Mira,01/12/2020,Winter,-5.306829077,37.29400223,12.8
Mira,01/01/2021,Winter,-5.317562161,37.28137733,8
Mira,01/02/2021,Winter,-0.686610018,41.16002779,12.7
Mira,01/03/2021,Spring,3.993076171,46.437315,8.8
Mira,01/04/2021,Spring,3.985539803,46.43597473,15.5
Mira,01/05/2021,Spring,3.998987158,46.43857938,8.7
Mira,01/06/2021,Summer,3.987056343,46.43691337,20.8
Mira,01/07/2021,Summer,3.987252506,46.43707295,17.8
Mira,01/08/2021,Summer,2.861082767,45.17596412,10.2
Mira,01/09/2021,Fall,-5.229240597,37.22221576,25.4
Mira,01/10/2021,Fall,-5.989863658,37.1431118,23.4
Mira,01/11/2021,Fall,-4.969566213,37.67021338,19.4
Mira,01/12/2021,Winter,-4.744513094,37.81043329,8.6
Mira,01/01/2022,Winter,-4.728206948,37.84399387,11.1
Mira,01/02/2022,Winter,-3.06463434,39.68755642,8.2
Moenchsambach,01/06/2023,Summer,10.677749,49.81885907,19.1
Moenchsambach,01/07/2023,Summer,10.67778987,49.81885071,18.6
Moenchsambach,01/08/2023,Summer,10.66102572,49.34902028,17.1
Moenchsambach,01/09/2023,Fall,0.018651223,41.94200749,23.3
Moenchsambach,01/10/2023,Fall,-4.767513371,38.20626867,26.5
Moenchsambach,01/11/2023,Fall,-5.435352588,37.05469771,16.2
Moenchsambach,01/12/2023,Winter,-5.370690008,37.0347734,11.4
Mogli,01/06/2018,Summer,8.351282943,49.10153406,19.4
Mogli,01/07/2018,Summer,8.361568632,49.06792287,22.4
Mogli,01/08/2018,Summer,4.302515968,44.92813487,21.1
Mogli,01/09/2018,Fall,-0.844847927,41.37939553,23.5
Mogli,01/10/2018,Fall,-3.59624269,40.32429041,18.8
Mogli,01/11/2018,Fall,-3.543585637,40.29011392,9.5
Mogli,01/12/2018,Winter,-3.603265471,40.28529287,5.6
Mogli,01/01/2019,Winter,-3.578993606,40.3196156,3
Mogli,01/02/2019,Winter,-3.597581411,40.31424078,7.7
Mogli,01/03/2019,Spring,-3.516849194,40.44496154,11.5
Mogli,01/04/2019,Spring,1.728646013,47.88285484,12.9
Mogli,01/05/2019,Spring,5.440464355,52.33960325,9.1
Mogli,01/06/2019,Summer,6.138568217,53.06093313,17.8
Mogli,01/07/2019,Summer,6.085432484,53.05944504,18
Mogli,01/08/2019,Summer,5.895114374,53.05878629,17.9
Mogli,01/09/2019,Fall,5.84697076,53.07801034,16.3
Mogli,01/10/2019,Fall,5.905558835,53.00367301,13.8
Mogli,01/11/2019,Fall,6.12492554,52.15944977,7
Mogli,01/12/2019,Winter,6.093251084,52.14220786,0
Mogli,01/01/2020,Winter,6.098277552,52.13997235,0.9
Mogli,01/02/2020,Winter,6.087858248,52.13986282,10.5
Mogli,01/03/2020,Spring,6.847201903,51.15835388,6.8
Mogli,01/04/2020,Spring,8.391495727,49.12090767,4.3
Mogli,01/05/2020,Spring,8.430078113,49.14600975,11.7
Mogli,01/06/2020,Summer,8.397800437,49.16042975,19.7
Mogli,01/07/2020,Summer,8.375310413,49.17732629,21.7
Mogli,01/08/2020,Summer,5.433196994,45.71152517,28.1
Mogli,01/09/2020,Fall,0.626819557,41.56562103,21.4
Mogli,01/10/2020,Fall,0.58404161,41.55601939,19.4
Mogli,01/11/2020,Fall,0.621151133,41.55859937,13.7
Mogli,01/12/2020,Winter,0.595239513,41.5602413,8.2
Mogli,01/01/2021,Winter,0.596191929,41.56577902,5.6
Mogli,01/02/2021,Winter,0.5779366,41.55064993,14.5
Mogli,01/03/2021,Spring,3.674254419,45.40189817,6.8
Mogli,01/04/2021,Spring,8.04744251,49.32457894,14.2
Mogli,01/05/2021,Spring,8.412888839,49.18573098,9
Mogli,01/06/2021,Summer,8.39143949,49.18367019,17.7
Mogli,01/07/2021,Summer,8.417952416,49.18508233,15.9
Mogli,01/08/2021,Summer,8.413652968,49.18468074,18.3
Mogli,01/09/2021,Fall,6.05133809,46.79217471,14.8
Mogli,01/10/2021,Fall,0.620805258,41.56018706,18.5
Mogli,01/11/2021,Fall,0.61801364,41.58203413,16.8
Mogli,01/12/2021,Winter,0.632372774,41.58048921,6.9
Mogli,01/01/2022,Winter,0.628500055,41.58597232,5.3
Mogli,01/02/2022,Winter,0.612370229,41.57206422,8.8
Mogli,01/03/2022,Spring,5.727455058,46.50447501,3.3
Mogli,01/04/2022,Spring,8.41228128,49.18584779,3.1
Mogli,01/05/2022,Spring,8.412848994,49.1857538,11.6
Mogli,01/06/2022,Summer,8.41029519,49.18575128,17.8
Mogli,01/07/2022,Summer,8.412827023,49.1851799,16.9
Mogli,01/08/2022,Summer,6.843039906,47.24416314,19.7
Mogli,01/09/2022,Fall,0.59761221,41.70548524,25.6
Mogli,01/10/2022,Fall,0.61863541,41.57649251,16.9
Mogli,01/11/2022,Fall,0.608249937,41.59538532,18.5
Mogli,01/12/2022,Winter,0.619995697,41.56198202,5.4
Mogli,01/01/2023,Winter,0.603963748,41.5621791,8.8
Mogli,01/02/2023,Winter,0.605300996,41.56756708,2.6
Mogli,01/03/2023,Spring,7.533205352,48.12234842,1.7
Mogli,01/04/2023,Spring,8.41188896,49.17988966,9.4
Mogli,01/05/2023,Spring,8.398997426,49.17347039,12.8
Mogli,01/06/2023,Summer,8.410671843,49.17104535,20.7
Mogli,01/07/2023,Summer,8.417820458,49.17790034,19.2
Mogli,01/08/2023,Summer,8.395770826,49.14502353,19.1
Mogli,01/09/2023,Fall,1.429143677,39.56881727,25.6
Mogli,01/10/2023,Fall,0.668509916,41.55229014,25.4
Mogli,01/11/2023,Fall,0.937923107,41.67597833,11.9
Mogli,01/12/2023,Winter,0.938212603,41.67787448,11.3
Nico/Stass,01/06/2019,Summer,8.319744661,49.11801589,20.4
Nico/Stass,01/07/2019,Summer,8.252121145,49.00091493,25.8
Nico/Stass,01/08/2019,Summer,0.612995281,41.58173887,27.8
Nico/Stass,01/09/2019,Fall,-7.101359013,26.72705521,33.5
Nico/Stass,01/10/2019,Fall,-13.77776408,15.56076262,32
Nico/Stass,01/11/2019,Fall,-15.71855815,14.71109511,29
Nico/Stass,01/12/2019,Winter,-15.72531857,14.4329129,29.8
Nico/Stass,01/01/2020,Winter,-15.64489697,14.57071111,25.6
Nico/Stass,01/02/2020,Winter,-15.59651005,15.13992134,28.4
Nico/Stass,01/03/2020,Spring,-14.62403323,17.5285789,28.1
Nicole,01/06/2017,Summer,8.16788183,49.22100171,20.8
Nicole,01/07/2017,Summer,8.357046071,49.31640312,16.5
Nicole,01/08/2017,Summer,2.620008465,43.32475195,24.7
Nicole,01/09/2017,Fall,0.542786677,41.56073055,22.3
Nicole,01/10/2017,Fall,0.592157465,41.57542828,21
Nicole,01/11/2017,Fall,0.56453004,41.58297731,15.2
Nicole,01/12/2017,Winter,0.584473726,41.59248695,5.5
Nicole,01/01/2018,Winter,0.559191423,41.56988686,11.1
Nicole,01/02/2018,Winter,0.568793421,41.57893253,6.8
Nicole,01/03/2018,Spring,1.064796645,41.99173688,6.8
Nicole,01/04/2018,Spring,5.925229777,47.35581503,5.3
Nicole,01/05/2018,Spring,8.271341741,49.0311946,9.8
Nicole,01/06/2018,Summer,8.545754653,49.31508686,19.8
Nicole,01/07/2018,Summer,8.392713732,49.19845433,22.3
Nicole,01/08/2018,Summer,5.396760006,46.4354707,24
Nicole,01/09/2018,Fall,5.03444699,46.01463437,16.5
Nicole,01/10/2018,Fall,5.121148972,45.97362364,11.5
Niko/Hilde,01/06/2019,Summer,8.372561352,49.61610701,21.6
Niko/Hilde,01/07/2019,Summer,8.374400087,49.61832161,25.2
Niko/Hilde,01/08/2019,Summer,2.13878841,43.22838433,21.7
Niko/Hilde,01/09/2019,Fall,-5.625893677,35.84841454,25.4
Niko/Hilde,01/10/2019,Fall,-6.268268216,34.58786919,21.3
Niko/Hilde,01/11/2019,Fall,-6.15981549,34.96618706,20.4
Nimrip,01/06/2016,Summer,7.32849849,49.07202428,13.6
Nimrip,01/07/2016,Summer,6.6770459,48.64370682,18.9
Nimrip,01/08/2016,Summer,6.728560843,48.74572459,17.8
Nimrip,01/09/2016,Fall,4.75789433,45.30299269,22.3
Nimrip,01/10/2016,Fall,3.097285323,42.25460226,20.9
Nimrip,01/11/2016,Fall,3.090366583,42.23165715,15.3
Nimrip,01/12/2016,Winter,3.099686684,42.23350536,7.5
Nimrip,01/01/2017,Winter,3.1055039,42.25187067,7.1
Nimrip,01/02/2017,Winter,3.106552654,42.26347428,10.1
Nimrip,01/03/2017,Spring,3.106137568,42.26529256,10.9
Nimrip,01/04/2017,Spring,3.106499577,42.27855648,12.9
Nimrip,01/05/2017,Spring,5.397455461,46.08729368,7.6
Nimrip,01/06/2017,Summer,6.639130897,48.57304089,20.1
Nimrip,01/07/2017,Summer,6.562070877,48.54540797,14.3
Nimrip,01/08/2017,Summer,6.433852097,48.32789803,21.4
Nimrip,01/09/2017,Fall,3.17745039,42.44279212,20.9
Nimrip,01/10/2017,Fall,3.069616242,42.27862314,19.2
Nimrip,01/11/2017,Fall,3.071990337,42.26301447,13.7
Nimrip,01/12/2017,Winter,3.070662742,42.27784146,4.6
Nimrip,01/01/2018,Winter,3.079454768,42.2756237,10.6
Nimrip,01/02/2018,Winter,3.105854739,42.27235766,7.7
Nimrip,01/03/2018,Spring,3.100477884,42.25043045,11.9
Nimrip,01/04/2018,Spring,5.623638857,46.86058255,5.8
Nimrip,01/05/2018,Spring,6.959538265,48.53998369,6.6
Nimrip,01/06/2018,Summer,7.53965569,48.47555412,19.4
Nimrip,01/07/2018,Summer,7.530574013,48.48148151,23.5
Nimrip,01/08/2018,Summer,6.450212065,47.68726545,25.6
Nimrip,01/09/2018,Fall,2.799584237,42.11847578,20
Nimrip,01/10/2018,Fall,3.056767006,42.05150675,18.5
Nimrip,01/11/2018,Fall,3.089091387,42.09630573,12.8
Nimrip,01/12/2018,Winter,3.114136777,42.08890611,9.8
Nimrip,01/01/2019,Winter,3.108367645,42.26491487,10.1
Nimrip,01/02/2019,Winter,3.110172964,42.27817141,10
Nimrip,01/03/2019,Spring,4.014614971,43.55733844,12.1
Nimrip,01/04/2019,Spring,7.59291258,48.50465676,11.3
Nimrip,01/05/2019,Spring,7.611680423,48.50392438,12.5
Nimrip,01/06/2019,Summer,7.61171155,48.50393122,21.1
Nimrip,01/07/2019,Summer,7.601158584,48.50370572,26.1
Nimrip,01/08/2019,Summer,7.39900751,48.23511153,19.9
Nimrip,01/09/2019,Fall,3.465032377,42.50256587,23.9
Nimrip,01/10/2019,Fall,3.122023106,42.03717285,20.8
Nimrip,01/11/2019,Fall,3.142812407,42.00176177,16.5
Nimrip,01/12/2019,Winter,3.113618406,42.09412768,12.1
Nimrip,01/03/2020,Spring,7.722262333,48.34613185,9.3
Nimrip,01/04/2020,Spring,7.60800633,48.50383073,4.2
Nimrip,01/05/2020,Spring,7.611690561,48.50393645,11.9
Nimrip,01/06/2020,Summer,7.611656943,48.50386779,19.9
Nimrip,01/07/2020,Summer,7.607607371,48.50353154,22.4
Nimrip,01/08/2020,Summer,7.534525977,48.49298073,28.3
Nimrip,01/09/2020,Fall,6.542125933,47.47422951,14
Nimrip,01/10/2020,Fall,3.147087665,42.19365762,18.1
Nimrip,01/11/2020,Fall,3.101762437,42.20279369,12.8
Nimrip,01/12/2020,Winter,3.089443629,42.25831921,9.3
Nimrip,01/01/2021,Winter,3.106821403,42.28147901,7.5
Nimrip,01/02/2021,Winter,3.489479264,42.81992016,13.6
Nimrip,01/03/2021,Spring,7.607271658,48.44151474,4.8
Nimrip,01/04/2021,Spring,7.640991333,48.51150907,14.8
Nimrip,01/05/2021,Spring,7.64098679,48.5115265,8.4
Nimrip,01/06/2021,Summer,7.641029363,48.51152296,17.5
Nimrip,01/07/2021,Summer,7.636473368,48.51125092,15.6
Nimrip,01/08/2021,Summer,7.585403665,48.50723533,17.2
Nimrip,01/09/2021,Fall,7.500913993,48.50198478,16.5
Nimrip,01/10/2021,Fall,7.499587803,48.50035251,12.6
Nimrip,01/11/2021,Fall,7.501810437,48.51226207,10.1
Nimrip,01/12/2021,Winter,7.5092864,48.50222184,6.6
Nimrip,01/01/2022,Winter,7.511424379,48.51822448,6.9
Nimrip,01/02/2022,Winter,7.609544332,48.51522983,3.4
Nimrip,01/03/2022,Spring,7.613684235,48.50952356,2.8
Nimrip,01/04/2022,Spring,7.636289297,48.51119915,3.6
Nimrip,01/05/2022,Spring,7.640986219,48.51151511,10.3
Nimrip,01/06/2022,Summer,7.631571843,48.5108427,17.7
Nimrip,01/07/2022,Summer,7.62259319,48.50644334,17.1
Nimrip,01/08/2022,Summer,7.517246777,48.49588366,23.2
Nimrip,01/09/2022,Fall,7.502389253,48.49930115,19.6
Nimrip,01/10/2022,Fall,7.503723703,48.50168473,12
Nimrip,01/11/2022,Fall,7.499416927,48.50209199,13.3
Nimrip,01/12/2022,Winter,7.500134603,48.513362,3.9
Nimrip,01/01/2023,Winter,7.5300249,48.52240277,12.1
Nimrip,01/02/2023,Winter,7.593639,48.50390576,5.5
Nimrip,01/03/2023,Spring,7.635323071,48.51006384,2.3
Nimrip,01/04/2023,Spring,7.640657873,48.51176177,9.2
Nimrip,01/05/2023,Spring,7.637868642,48.50494822,13.2
Nimrip,01/06/2023,Summer,7.63821374,48.50148497,20.6
Nimrip,01/07/2023,Summer,7.6236523,48.50283763,18.2
Nimrip,01/08/2023,Summer,7.514764032,48.49873779,19
Nimrip,01/09/2023,Fall,7.503174947,48.49952655,18.9
Nimrip,01/10/2023,Fall,7.496327287,48.50112527,16.7
Nimrip,01/11/2023,Fall,7.488249463,48.51695093,11.3
Nimrip,01/12/2023,Winter,7.500474287,48.5382495,1.1
Odette,01/06/2020,Summer,11.38206407,48.59436342,16.6
Odette,01/07/2020,Summer,11.51108094,48.49960148,21.6
Odette,01/08/2020,Summer,18.27743426,45.29276267,24.9
Odette,01/09/2020,Fall,21.27192248,15.87073914,29.3
Odette,01/10/2020,Fall,19.09569055,14.85704705,32.8
Odette,01/11/2020,Fall,19.53379634,14.19453688,30.7
Odette,01/12/2020,Winter,21.69740928,13.78352991,25
Odette,01/01/2021,Winter,22.93195893,13.52598862,23.9
Odette,01/02/2021,Winter,22.60153208,14.08274762,23.2
Odette,01/03/2021,Spring,16.56756836,29.75732609,13.7
Odette,01/04/2021,Spring,16.9002502,30.9867108,15.1
Odysseus,01/06/2015,Summer,8.380692611,49.18932349,14.8
Odysseus,01/07/2015,Summer,8.380804639,49.1893093,25.6
Odysseus,01/08/2015,Summer,4.001472039,44.32230292,20
Odysseus,01/09/2015,Fall,-3.68825209,38.79911888,24.7
Odysseus,01/10/2015,Fall,-6.226865187,34.56801002,23.4
Odysseus,01/11/2015,Fall,-6.278689223,34.04514164,15
Odysseus,01/12/2015,Winter,-6.310913068,34.24585532,15.8
Odysseus,01/01/2016,Winter,-5.800324216,35.75670578,14.3
Odysseus,01/02/2016,Winter,-5.836463655,35.83688887,14
Odysseus,01/03/2016,Spring,-6.122114077,36.41013334,12.9
Odysseus,01/04/2016,Spring,-5.65445739,38.10774634,9.9
Odysseus,01/05/2016,Spring,-2.29366861,41.76036028,3.8
Odysseus,01/06/2016,Summer,-0.74142836,42.11138707,15.9
Odysseus,01/07/2016,Summer,0.912316094,41.65109261,26.4
Odysseus,01/08/2016,Summer,0.572273642,41.56759274,26.8
Odysseus,01/09/2016,Fall,0.51505882,41.59729403,26.7
Odysseus,01/10/2016,Fall,0.496469432,41.58002855,21.6
Odysseus,01/11/2016,Fall,0.555258467,41.57533639,14.5
Odysseus,01/12/2016,Winter,0.540327303,41.55649331,6.9
Odysseus,01/01/2017,Winter,0.5616974,41.56456352,2.9
Odysseus,01/02/2017,Winter,0.562345979,41.56803588,8.2
Odysseus,01/03/2017,Spring,4.951523671,45.31276754,6.6
Odysseus,01/04/2017,Spring,8.516924423,49.18813146,13.2
Odysseus,01/05/2017,Spring,8.456332848,49.23522975,9.1
Odysseus,01/06/2017,Summer,8.264463783,49.19814871,20.5
Odysseus,01/07/2017,Summer,8.322542555,49.17925755,16.4
Odysseus,01/08/2017,Summer,6.085374539,46.70891045,20.9
Odysseus,01/09/2017,Fall,0.92418996,41.73676659,21.4
Odysseus,01/10/2017,Fall,0.598015919,41.55451378,20.7
Odysseus,01/11/2017,Fall,0.57618764,41.5590415,15.1
Odysseus,01/12/2017,Winter,0.571083952,41.57509485,5.9
Odysseus,01/01/2018,Winter,0.545935758,41.55900615,11.1
Odysseus,01/02/2018,Winter,0.549555789,41.56202772,6.9
Odysseus,01/03/2018,Spring,6.930398871,47.75259549,-4.7
Odysseus,01/04/2018,Spring,8.24167199,49.19674459,6.7
Odysseus,01/05/2018,Spring,8.248464361,49.19939935,9.8
Odysseus,01/06/2018,Summer,8.246537953,49.19259274,19.3
Odysseus,01/07/2018,Summer,8.246376252,49.21423183,22.3
Odysseus,01/08/2018,Summer,7.697368894,48.56305731,26.6
Odysseus,01/09/2018,Fall,0.78231949,41.58625339,24.1
Odysseus,01/10/2018,Fall,0.612579835,41.56499648,18.9
Odysseus,01/11/2018,Fall,0.61662768,41.5599059,10.6
Odysseus,01/12/2018,Winter,0.614569719,41.55552592,8.2
Odysseus,01/01/2019,Winter,0.714252155,41.58835246,2.4
Odysseus,01/02/2019,Winter,0.684544682,41.57993707,10.6
Odysseus,01/03/2019,Spring,7.685200155,48.47876176,8.1
Odysseus,01/04/2019,Spring,8.250608743,49.19214347,10.9
Odysseus,01/05/2019,Spring,8.250692548,49.1919054,13.1
Odysseus,01/06/2019,Summer,8.24799179,49.19070417,20.4
Odysseus,01/07/2019,Summer,8.250669952,49.19309269,26.6
Odysseus,01/07/2021,Summer,-2.4853763,41.7434569,21.7
Olli,01/06/2018,Summer,8.372546667,49.61611297,20.4
Olli,01/07/2018,Summer,8.377735126,49.61016351,22.1
Olli,01/08/2018,Summer,0.276950458,41.95509565,29
Olli,01/09/2018,Fall,-10.30846949,24.61008951,34.8
Olli,01/10/2018,Fall,-15.05466488,16.3011129,29.2
Olli,01/11/2018,Fall,-14.68356344,16.20856349,31.6
Olli,01/12/2018,Winter,-15.85707375,14.39589249,27.1
Olli,01/01/2019,Winter,-15.622925,14.58235501,27.4
Olli,01/02/2019,Winter,-13.78994872,19.16748608,21.6
Olli,01/03/2019,Spring,-9.209807319,30.98486286,11.3
Olli,01/04/2019,Spring,-7.177425527,34.0020038,16.2
Olli,01/05/2019,Spring,-1.666920587,41.48585203,13.4
Olli,01/06/2019,Summer,-1.248103027,42.01857146,24.5
Olli,01/07/2019,Summer,-1.071558516,42.10864696,26
Olli,01/08/2019,Summer,-1.537592268,41.93030505,24
Olli,01/09/2019,Fall,-7.14177913,31.95773073,27.7
Olli,01/10/2019,Fall,-14.02421056,16.58952901,33.9
Olli,01/11/2019,Fall,-15.86380349,14.6586563,28.8
Olli,01/12/2019,Winter,-15.70023955,14.44263955,29.8
Olli,01/01/2020,Winter,-15.76829752,14.51559193,25.6
Olli,01/02/2020,Winter,-15.46132351,15.23939889,28.6
Olli,01/03/2020,Spring,-10.239886,28.00333143,16.7
Olli,01/04/2020,Spring,2.969421567,44.35607347,6.2
Olli,01/05/2020,Spring,8.313924206,49.43471389,11.3
Olli,01/06/2020,Summer,8.55689621,49.51517755,20
Olli,01/07/2020,Summer,8.497772006,49.51193533,21.8
Olli,01/08/2020,Summer,8.232808984,49.14728142,26.8
Olli,01/09/2020,Fall,-3.74033863,38.08970611,23.5
Olli,01/10/2020,Fall,-12.27979023,17.5171453,36.1
Olli,01/11/2020,Fall,-15.74502697,14.57345264,28.5
Olli,01/12/2020,Winter,-15.67758322,14.59250533,27.9
Olli,01/01/2021,Winter,-15.6956752,14.54967901,29.9
Olli,01/02/2021,Winter,-15.60737281,14.67380161,27.5
Olli,01/03/2021,Spring,-9.551295635,30.01354005,13.9
Olli,01/04/2021,Spring,5.710036257,47.01034918,16.3
Olli,01/05/2021,Spring,8.52563431,49.48449702,10
Olli,01/06/2021,Summer,8.525364797,49.4742293,17.6
Olli,01/07/2021,Summer,8.49975761,49.46333696,16
Olli,01/08/2021,Summer,8.542738116,49.47508041,18.8
Olli,01/09/2021,Fall,-2.012205657,39.71786779,18.5
Olli,01/10/2021,Fall,-13.04072762,17.68061416,34.2
Olli,01/11/2021,Fall,-15.81711358,14.65494599,30.3
Olli,01/12/2021,Winter,-15.86103049,14.31682333,27.9
Olli,01/01/2022,Winter,-15.85764182,14.25763772,27.9
Olli,01/02/2022,Winter,-13.32627739,22.175221,26.1
Olli,01/03/2022,Spring,1.265412513,41.45273384,8.9
